Task Id,CodeBERTScore Precision,CodeBERTScore Recall,CodeBERTScore F1-score,CodeBERTScore F3-score
HumanEval/102,0.7565591335296631,0.8511689305305481,0.8010803461074829,0.8406562209129333
HumanEval/103,0.7541115880012512,0.83758544921875,0.7936596870422363,0.82841557264328
HumanEval/104,0.8271152377128601,0.835355281829834,0.8312147855758667,0.8345239162445068
HumanEval/105,0.7655413150787354,0.7436548471450806,0.7544393539428711,0.7457870244979858
HumanEval/106,0.8636369705200195,0.8303060531616211,0.8466435670852661,0.8335229754447937
HumanEval/107,0.8371477127075195,0.9107988476753235,0.8724216222763062,0.9028555750846863
HumanEval/108,0.7519410848617554,0.7331234216690063,0.7424129843711853,0.7349627017974854
HumanEval/109,0.7842907905578613,0.7969796657562256,0.7905843257904053,0.7956923246383667
HumanEval/110,0.7772809267044067,0.7982596158981323,0.787630558013916,0.7961109280586243
HumanEval/111,0.8402366042137146,0.8530712127685547,0.8466052412986755,0.8517700433731079
HumanEval/112,0.69701087474823,0.8476191759109497,0.7649725675582886,0.829691469669342
HumanEval/113,0.804896354675293,0.8191176056861877,0.8119447827339172,0.8176729083061218
HumanEval/114,0.7844519019126892,0.8241176605224609,0.8037956953048706,0.8199714422225952
HumanEval/115,0.6172141432762146,0.7572609782218933,0.6801027655601501,0.7404598593711853
HumanEval/116,0.7595537900924683,0.7353675961494446,0.7472650408744812,0.7377166748046875
HumanEval/117,0.7833706736564636,0.7754998207092285,0.7794153690338135,0.7762798070907593
HumanEval/118,0.8820735812187195,0.8745529651641846,0.8782971501350403,0.8752992749214172
HumanEval/119,0.8348153233528137,0.7974455952644348,0.8157026767730713,0.8010313510894775
HumanEval/120,0.7160046696662903,0.7600414156913757,0.7373661398887634,0.7553954124450684
HumanEval/121,0.8995291590690613,0.9069092273712158,0.903204083442688,0.9061658382415771
HumanEval/122,0.8056350946426392,0.7345430850982666,0.7684483528137207,0.7410826086997986
HumanEval/123,0.7557135224342346,0.8513780236244202,0.800698459148407,0.8407352566719055
HumanEval/124,0.8149349689483643,0.8215634226799011,0.8182356953620911,0.8208956718444824
HumanEval/125,0.8158560991287231,0.7849884033203125,0.8001247048377991,0.7879696488380432
HumanEval/126,0.5941930413246155,0.6968874931335449,0.6414560675621033,0.6850477457046509
HumanEval/127,0.7380420565605164,0.7925578355789185,0.7643291354179382,0.7867465019226074
HumanEval/128,0.7875432372093201,0.8313532471656799,0.8088554739952087,0.8267541527748108
HumanEval/129,0.5859392285346985,0.4998236894607544,0.539466381072998,0.5072791576385498
HumanEval/130,0.8191807270050049,0.8824261426925659,0.8496280908584595,0.8756654858589172
HumanEval/131,0.8753086924552917,0.8244329690933228,0.849109411239624,0.8292528390884399
HumanEval/132,0.6734045147895813,0.7004563808441162,0.6866641044616699,0.6976537704467773
HumanEval/133,0.8338773846626282,0.8636788129806519,0.8485164642333984,0.8606031537055969
HumanEval/134,0.6319347620010376,0.742690920829773,0.6828509569168091,0.7298982739448547
HumanEval/135,0.962162435054779,0.9366805553436279,0.9492505192756653,0.9391677975654602
HumanEval/136,0.6516293883323669,0.7182877063751221,0.6833367347717285,0.7110143899917603
HumanEval/137,0.7767947316169739,0.8242764472961426,0.7998315691947937,0.8192686438560486
HumanEval/138,0.544795036315918,0.7486003041267395,0.6306405067443848,0.7216053605079651
HumanEval/139,0.8087594509124756,0.895963191986084,0.8501308560371399,0.8864055275917053
HumanEval/140,0.8838964104652405,0.7085047960281372,0.7865415215492249,0.7228483557701111
HumanEval/141,0.7142400741577148,0.8044742345809937,0.7566765546798706,0.7944375872612
HumanEval/142,0.9544386863708496,0.9562046527862549,0.9553208947181702,0.9560278058052063
HumanEval/143,0.733164370059967,0.7659409046173096,0.749194324016571,0.7625319957733154
HumanEval/144,0.7372031807899475,0.8055022358894348,0.7698407769203186,0.7981080412864685
HumanEval/145,0.7551182508468628,0.7778160572052002,0.7662991285324097,0.775485098361969
HumanEval/146,0.8789613842964172,0.8211070895195007,0.8490498065948486,0.8265474438667297
HumanEval/147,0.7086949348449707,0.7459233403205872,0.7268328070640564,0.7420254349708557
HumanEval/148,0.9155211448669434,0.9277809858322144,0.9216102361679077,0.926540195941925
HumanEval/149,0.7439003586769104,0.7351886034011841,0.7395188212394714,0.736050546169281
HumanEval/150,0.8790829181671143,0.7361902594566345,0.8013161420822144,0.7483546137809753
HumanEval/151,0.8091333508491516,0.8342440128326416,0.8214969038963318,0.8316629528999329
HumanEval/152,0.8192323446273804,0.8442336320877075,0.8315451145172119,0.8416649699211121
HumanEval/153,0.7075139880180359,0.7178288698196411,0.7126340866088867,0.716783881187439
HumanEval/154,0.7386866211891174,0.9141033291816711,0.8170862197875977,0.8928995132446289
HumanEval/155,0.8163378834724426,0.7967576384544373,0.8064289689064026,0.7986732721328735
HumanEval/156,0.6980473399162292,0.7699539661407471,0.7322395443916321,0.7621034979820251
HumanEval/157,0.6670224070549011,0.8109079599380493,0.731961190700531,0.793785035610199
HumanEval/158,0.8668678402900696,0.8208027482032776,0.8432066440582275,0.8251876831054688
HumanEval/159,0.8029787540435791,0.855903685092926,0.8285970091819763,0.8502992987632751
HumanEval/160,0.615389883518219,0.7560538053512573,0.6785081028938293,0.7391583323478699
HumanEval/161,0.8087179064750671,0.8316183090209961,0.8200082182884216,0.8292701244354248
HumanEval/162,0.9090620279312134,0.8754302263259888,0.8919291496276855,0.8786810040473938
HumanEval/163,0.5838738083839417,0.7595565319061279,0.6602280139923096,0.73736971616745
